tag	name	label
7.1.3.4.2.97	3400937910835	AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA 100 MG/12,5MG/ML NR PDRE SUSP BUV 1/5,25 G
7.1.3.4.2.98	3400937911085	AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA 100 MG/12,5MG/ML ENF PDRE SUSP BUV 1/14 G
7.1.3.4.2.99	3400938682595	AMOXICILLINE/ACIDE CLAVULANIQUE EG 100 MG/12,5 MG/ML PDRE SUSP BUV FL 1/7 G
7.1.3.4.2.100	3400938698046	AMOXICILLINE/ACIDE CLAVULANIQUE EG 100 MG/12,5 MG/ML PDRE SUSP BUV FL 1/14 G
7.1.3.4.3	J01CR05	PIPERACILLINE ET INHIBITEUR D'ENZYME
7.1.3.4.3.1	3400936919211	TAZOCILLINE 2G/250MG PDR INJ 1
7.1.3.4.3.2	3400936919440	TAZOCILLINE 4G/500MG PDR INJ 1
7.1.3.4.3.3	3400938123135	PIPERACILLINE TAZOBACTAM MYLAN 2 G/250MG SOL INJ 1
7.1.3.4.3.4	3400938129397	PIPERACILLINE TAZOBACTAM MYLAN 4 G/500 MG SOL INJ 1
7.1.3.4.3.5	3400938956931	PIPERACILLINE/TAZOBACTAM SANDOZ 2 G/250 MG 1 BOITE
7.1.3.4.3.6	3400938957303	PIPERACILLINE/TAZOBACTAM SANDOZ 4 G/500 MG 1 BOITE
7.1.4	J01D	AUTRES BETALACTAMINES
7.1.4.1	J01DB	CEPHALOSPORINES DE PREMIERE GENERATION
7.1.4.1.1	J01DB01	CEFALEXINE
7.1.4.1.1.1	3400931357520	KEFORAL 500MG CPR 10
7.1.4.1.1.2	3400931986522	KEFORAL 1G CPR 6
7.1.4.1.1.3	3400932121458	KEFORAL 250MG/5ML PDR ORALE FL 1/60 ML
7.1.4.1.2	J01DB05	CEFADROXIL
7.1.4.1.2.1	3400932018390	ORACEFAL 500MG GELULE 12
7.1.4.1.2.2	3400932018802	ORACEFAL 125MG/5ML PDR ORALE 1/60 ML
7.1.4.1.2.3	3400932031238	ORACEFAL 250MG/5ML PDR ORALE 1/60 ML
7.1.4.1.2.4	3400932160549	ORACEFAL 500MG/5ML PDR ORALE 1/60 ML
7.1.4.1.2.5	3400932902118	ORACEFAL 1G CPR DISPERSIBLE 6
7.1.4.1.2.6	3400934502125	CEFADROXIL MYLAN 500MG GELULE 12
7.1.4.1.2.7	3400934860492	CEFADROXIL BIOGARAN 500MG GELULE 12
7.1.4.1.2.8	3400934860782	CEFADROXIL BIOGARAN 500MG/5ML PDR ORAL FL 1/45 G
7.1.4.1.2.9	3400934906190	CEFADROXIL MYLAN 250MG/5ML PDR ORALE 1/60 ML
7.1.4.1.2.10	3400934906312	CEFADROXIL MYLAN 500MG/5ML PDR ORALE 1/60 ML
7.1.4.1.2.11	3400935646194	CEFADROXIL MYLAN 1G CPR 6
7.1.4.1.2.12	3400936808867	CEFADROXIL SANDOZ 500 MG GELULE 12
7.1.4.1.3	J01DB09	CEFRADINE
7.1.4.1.3.1	3400934852220	DEXEF 500MG GELULE 12
7.1.4.2	J01DC	CEPHALOSPORINES DE DEUXIEME GENERATION
7.1.4.2.1	J01DC02	CEFUROXIME
7.1.4.2.1.1	3400933121488	ZINNAT 250MG CPR 8
7.1.4.2.1.2	3400933121549	ZINNAT 125MG CPR 8
7.1.4.2.1.3	3400933121600	CEFUROXIME BIOGARAN 250 MG CPR 8
7.1.4.2.1.4	3400933121778	CEFUROXIME BIOGARAN 125 MG CPR 8
7.1.4.2.1.5	3400933122089	CEPAZINE 250MG CPR 8
7.1.4.2.1.6	3400933403287	ZINNAT 125MG/5ML GRANULES FL 40ML 1
7.1.4.2.1.7	3400933403577	ZINNAT 125MG/5ML GRANULES FL 80ML 1
7.1.4.2.1.8	3400933403867	ZINNAT 125MG GRANULES SACHET 8/4,18 G
7.1.4.2.1.9	3400933842192	ZINNAT 750MG/3ML PDR ET SOL INJ IM 2
7.1.4.2.1.10	3400934366376	CEFUROXIME BIOGARAN 500 MG CPR 8
7.1.4.2.1.11	3400936362185	CEFUROXIME ZENTIVA 250 MG CPR 8
7.1.4.2.1.12	3400936362307	CEFUROXIME ZENTIVA 125MG CPR 8
7.1.4.2.1.13	3400936362536	CEFUROXIME ZENTIVA 500MG CPR 8
7.1.4.2.1.14	3400936727342	CEFUROXIME SANDOZ 250 MG CPR 8
7.1.4.2.1.15	3400936727571	CEFUROXIME SANDOZ 125 MG CPR 8
7.1.4.2.1.16	3400936727861	CEFUROXIME SANDOZ 500 MG CPR 8
7.1.4.2.1.17	3400936755437	CEFUROXIME MYLAN 125 MG CPR 8
7.1.4.2.1.18	3400936755727	CEFUROXIME MYLAN 250 MG CPR 8
7.1.4.2.1.19	3400936755956	CEFUROXIME MYLAN 500 MG CPR 8
7.1.4.2.1.20	3400937631877	CEFUROXIME RANBAXY 250 MG CPR 8
7.1.4.2.1.21	3400937638562	CEFUROXIME RATIOPHARM 250MG CPR 8
7.1.4.2.1.22	3400937638791	CEFUROXIME EG 500 MG CPR 8
7.1.4.2.1.23	3400937638852	CEFUROXIME EG 250 MG CPR 8
7.1.4.2.1.24	3400938550092	CEFUROXIME ARROW 500 MG CPR 8
7.1.4.2.1.25	3400938550382	CEFUROXIME ARROW 250 MG CPR 8
7.1.4.2.1.26	3400939319636	CEFUROXIME ACTAVIS 250 MG CPR 8
7.1.4.2.1.27	3400939320465	CEFUROXIME TEVA 250 MG CPR 8
7.1.4.2.1.28	3400939320984	CEFUROXIME TEVA 500 MG CPR 8
7.1.4.2.2	J01DC04	CEFACLOR
7.1.4.2.2.1	3400932332366	ALFATIL 250MG GELULE 12
7.1.4.2.2.2	3400932332427	ALFATIL 125MG/5ML PDR ORALE FL 1/60 ML
7.1.4.2.2.3	3400932456246	ALFATIL 250MG/5ML PDR ORALE FL 1/60 ML
7.1.4.2.2.4	3400933575762	ALFATIL LP 375MG CPR 8
7.1.4.2.2.5	3400933575991	ALFATIL LP 500MG CPR 8
7.1.4.2.2.6	3400936103603	CEFACLOR MYLAN 125MG/5ML PDR ORALE 1/21 G
7.1.4.2.2.7	3400936103771	CEFACLOR MYLAN 250MG/5ML PDR ORALE 1/21 G
7.1.4.2.2.8	3400936257757	ALFATIL 250 MG GELULE 12
7.1.4.2.3	J01DC07	CEFOTIAM
7.1.4.2.3.1	3400933564186	TEXODIL 200MG CPR 10
7.1.4.2.3.2	3400933564247	TAKETIAM 200MG CPR 10
7.1.4.3	J01DD	CEPHALOSPORINES DE TROISIEME GENERATION
7.1.4.3.1	J01DD02	CEFTAZIDIME
7.1.4.3.1.1	3400937232654	FORTUM 250MG ENF NR PDR INJ 1/295 MG
7.1.4.3.1.2	3400937232883	FORTUM 500MG ENF NR PDR INJ 1
7.1.4.3.1.3	3400937233026	FORTUM 1G PDR INJ 1
7.1.4.3.1.4	3400937233255	FORTUM 2G PDR INJ 1/2,36 G
7.1.4.3.1.5	3400937233316	FORTUMSET 1G PDR INJ IV 1
7.1.4.3.1.6	3400937306676	FORTUMSET 2G PDR INJ IV 1
7.1.4.3.1.7	3400937803755	CEFTAZIDIME ACTAVIS 1 G SOL INJ 1
7.1.4.3.1.8	3400937803816	CEFTAZIDIME ACTAVIS 2 G SOL INJ 1
7.1.4.3.1.9	3400938183047	CEFTAZIDIME MYLAN 1 G SOL INJ 1
7.1.4.3.1.10	3400938183337	CEFTAZIDIME MYLAN 2 G SOL INJ 1
7.1.4.3.2	J01DD04	CEFTRIAXONE
7.1.4.3.2.1	3400927705120	CEFTRIAXONE SANDOZ 1 G/10 ML SOL INJ 1
7.1.4.3.2.2	3400927705298	CEFTRIAXONE SANDOZ 1 G/3,5 ML SOL INJ 1/3,5 ML
7.1.4.3.2.3	3400932674657	ROCEPHINE 0,5G/5ML PDR ET SOL INJ 1
7.1.4.3.2.4	3400932674886	ROCEPHINE 1G/10ML PDR ET SOL INJ 1
7.1.4.3.2.5	3400932675029	ROCEPHINE 0,5G/2ML PDR ET SOL INJ 1
7.1.4.3.2.6	3400932675258	ROCEPHINE 1G/3,5ML PDR ET SOL INJ 1
7.1.4.3.2.7	3400934626524	CEFTRIAXONE CRISTERS 1 G/3,5 ML PDRE SOLV SOL INJ 1/3,5 ML
7.1.4.3.2.8	3400934626753	CEFTRIAXONE EVOLUGEN 1 G/3,5 ML SOL INJ 1/3,5 ML
7.1.4.3.2.9	3400935547910	CEFTRIAXONE CRISTERS 1 G/10 ML PDRE SOLV SOL INJ 1/10 ML
7.1.4.3.2.10	3400935548399	CEFTRIAXONE EG 1G/10ML PDR INJ 1/10 ML
7.1.4.3.2.11	3400935567260	CEFTRIAXONE MYLAN 1G/10ML PDR INJ 1/1 G
7.1.4.3.2.12	3400935567550	CEFTRIAXONE MYLAN 0,5G/5ML PDR INJ 1/0,5 G
7.1.4.3.2.13	3400935568960	CEFTRIAXONE MYLAN 1G/3,5ML PDR INJ 1/1 G
7.1.4.3.2.14	3400935569271	CEFTRIAXONE MYLAN 0,5G/2ML PDR INJ 1/0,5 G
7.1.4.3.2.15	3400935590503	CEFTRIAXONE EG 1G/3,5ML PDR INJ IM 1/3,5 ML
7.1.4.3.2.16	3400935743800	CEFTRIAXONE ARROW 0,5G/2ML PDR INJ 1/500 MG
7.1.4.3.2.17	3400935744050	CEFTRIAXONE ARROW 1G/3,5ML PDR INJ 1/1 G
7.1.4.3.2.18	3400935744289	CEFTRIAXONE ARROW 0,5G/5ML PDR INJ 1
7.1.4.3.2.19	3400935744869	CEFTRIAXONE ARROW 1G/10ML PDR INJ 1/1 G
7.1.4.3.2.20	3400935980380	CEFTRIAXONE TEVA SANTE 1G/10ML PDR INJ 1/1 G
7.1.4.3.2.21	3400935981332	CEFTRIAXONE TEVA SANTE 1G/3,5ML PDR INJ 1/1 G
7.1.4.3.2.22	3400936056664	CEFTRIAXONE BIOGARAN 1G/3,5ML PDR INJ IM 1/1079,27
7.1.4.3.2.23	3400936057036	CEFTRIAXONE BIOGARAN 1G/10ML PDR INJ IV 1/1079,27
7.1.4.3.2.24	3400936112827	CEFTRIAXONE TEVA 1G/3,5ML PDR INJ 1/1 G
7.1.4.3.2.25	3400936112995	CEFTRIAXONE TEVA 1G/10ML PDR INJ 1
7.1.4.3.2.26	3400936113077	CEFTRIAXONE TEVA 0,5G/2ML PDR INJ 1/500 MG
7.1.4.3.2.27	3400936150386	CEFTRIAXONE ACTAVIS 1 G/3,5 ML PDR INJ IM 1/3,5 ML
7.1.4.3.2.28	3400936150447	TRIACEFAN 1 G/3,5 ML Gé SOL INJ 1/3,5 ML
7.1.4.3.2.29	3400936284890	CEFTRIAXONE RPG 1G/3,5ML PDR+SOL INJ 1/1,19 G
7.1.4.3.2.30	3400936666047	CEFTRIAXONE GNR 0,5G/2ML INJ 1
7.1.4.3.2.31	3400936666108	CEFTRIAXONE GNR 1G/3,5ML INJ 1
7.1.4.3.2.32	3400936744080	CEFTRIAXONE ZENTIVA 500 MG/5ML PDRE SOLV SOL INJ 1/5 ML
7.1.4.3.2.33	3400936744141	CEFTRIAXONE ZENTIVA 1 G/10ML PDRE SOLV SOL INJ 1/10 ML
7.1.4.3.2.34	3400936744202	CEFTRIAXONE ZENTIVA 500 MG/2ML PDRE SOLV SOL INJ 1/2 ML
7.1.4.3.2.35	3400936744370	CEFTRIAXONE ZENTIVA 1 G/3,5ML PDRE SOLV SOL INJ 1/3,5 ML
7.1.4.3.2.36	3400937748315	CEFTRIAXONE ZYDUS 1 G/3,5 ML PDRE SOLV SOL INJ 1
7.1.4.3.2.37	3400938444193	CEFTRIAXONE GNR 1G/10ML SOL INJ 1
7.1.4.3.2.38	3400938614930	CEFTRIAXONE ALMUS 1 G/3,5 ML SOL INJ 1/3,5 ML
7.1.4.3.3	J01DD08	CEFIXIME
7.1.4.3.3.1	3400922328034	CEFIXIME MYLAN PHARMA 200 MG CPR 8
7.1.4.3.3.2	3400933131135	OROKEN 200MG CPR 8
7.1.4.3.3.3	3400933589899	OROKEN 100MG/5ML ENF PDR ORALE 1/40 ML
7.1.4.3.3.4	3400933589950	OROKEN 40MG/5ML NR PDR ORALE 1/40 ML
7.1.4.3.3.5	3400937375115	CEFIXIME ZYDUS 200 MG CPR 8
7.1.4.3.3.6	3400938044430	CEFIXIME ALMUS 200 MG CPR 8
7.1.4.3.3.7	3400938045789	CEFIXIME BIOGARAN 200 MG CPR 8
7.1.4.3.3.8	3400938495812	CEFIXIME MYLAN 200 MG CPR 8
7.1.4.3.3.9	3400938609677	CEFIXIME TEVA 200 MG CPR 8
7.1.4.3.3.10	3400938818925	CEFIXIME EG 200 MG CPR 8
7.1.4.3.3.11	3400938820355	CEFIXIME ZENTIVA 200 MG CPR 8
7.1.4.3.3.12	3400939006550	CEFIXIME RANBAXY 200 MG CPR 8
7.1.4.3.3.13	3400939070254	CEFIXIME ARROW 200 MG CPR 8
7.1.4.3.3.14	3400939860947	CEFIXIME ACTAVIS 200 MG CPR 8
7.1.4.3.3.15	3400949951321	CEFIXIME EVOLUGEN 200 MG CPR 8
7.1.4.3.4	J01DD13	CEFPODOXIME
7.1.4.3.4.1	3400926669966	CEFPODOXIME ARROW LAB 100 MG CPR 10
7.1.4.3.4.2	3400933314248	ORELOX 100MG CPR 10
7.1.4.3.4.3	3400933314309	CEFPODOXIME ZENTIVA 100MG CPR 10
7.1.4.3.4.4	3400933603601	CEFPODOXIME ZENTIVA ENFANT ET NOURRISSON 40 MG/5 ML 50ML 1/8,35 G
7.1.4.3.4.5	3400933603779	CEFPODOXIME ZENTIVA ENFANT ET NOURRISSON 40 MG/5 ML 100ML 1/16,7 G
7.1.4.3.4.6	3400933603830	ORELOX 8MG/ML GRANULES PR SUSP 50ML 1/8,35 G
7.1.4.3.4.7	3400933604080	ORELOX 8MG/ML GRANULES PR SUSP 100ML 1/16,7 G
7.1.4.3.4.8	3400934628184	CEFPODOXIME MYLAN PHARMA 100 MG CPR 10
7.1.4.3.4.9	3400937909945	CEFPODOXIME RATIOPHARM 100 MG CPR 10
7.1.4.3.4.10	3400937910026	CEFPODOXIME ZYDUS 100MG CPR 10
7.1.4.3.4.11	3400937954839	CEFPODOXIME SANDOZ 100 MG CPR 10
7.1.4.3.4.12	3400937977081	CEFPODOXIME ARROW 100 MG CPR 10
7.1.4.3.4.13	3400937977951	CEFPODOXIME EG 100 MG CPR 10
7.1.4.3.4.14	3400938014105	CEFPODOXIME ISOMED 100 MG CPR 10
7.1.4.3.4.15	3400938014273	CEFPODOXIME BIOGARAN 100 MG CPR 10
7.1.4.3.4.16	3400938021547	CEFPODOXIME RANBAXY 100 MG CPR 10
7.1.4.3.4.17	3400938021608	CEFPODOXIME MYLAN 100 MG CPR 10
7.1.4.3.4.18	3400938022087	CEFPODOXIME TEVA 100 MG CPR 10
7.1.4.3.4.19	3400938732894	CEFPODOXIME BIOGARAN ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/50 ML
7.1.4.3.4.20	3400938732955	CEFPODOXIME BIOGARAN ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.21	3400938733266	CEFPODOXIME RATIOPHARM ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.22	3400938733327	CEFPODOXIME TEVA ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/50 ML
7.1.4.3.4.23	3400938733495	CEFPODOXIME TEVA ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.24	3400938733556	CEFPODOXIME EG ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/50 ML
7.1.4.3.4.25	3400938733617	CEFPODOXIME EG ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.26	3400938733846	CEFPODOXIME ISOMED ENFANT ET NOURRISSON 40 MG5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.27	3400938736397	CEFPODOXIME MYLAN ENFANT ET NOURRISSON 40 MG5 ML PDRE SUSP BUV 1/50 ML
7.1.4.3.4.28	3400938736458	CEFPODOXIME MYLAN ENFANT ET NOURRISSON 40 MG5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.29	3400938749816	CEFPODOXIME SANDOZ ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/50 ML
7.1.4.3.4.30	3400938749984	CEFPODOXIME SANDOZ ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.31	3400938750065	CEFPODOXIME ARROW ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/50 ML
7.1.4.3.4.32	3400938750126	CEFPODOXIME ARROW ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML
7.1.4.3.4.33	3400939027890	CEFPODOXIME CRISTERS 100 MG CPR 10
7.1.4.3.4.34	3400939027951	CEFPODOXIME ACTAVIS 100 MG CPR 10
7.1.4.3.4.35	3400939065052	CEFPODOXIME ALMUS 100 MG CPR 10
7.1.4.3.4.36	3400939270685	CEFPODOXIME SANDOZ 100 MG CPR 10
7.1.4.4	J01DE	CEPHALOSPORINES DE QUATRIEME GENERATION
7.1.4.4.1	J01DE01	CEFEPIME
7.1.4.4.1.1	3400937022927	AXEPIM 500MG PDR INJ 1
7.1.4.4.1.2	3400937023009	AXEPIM 1G PDR INJ 1
7.1.4.4.1.3	3400937023467	AXEPIM 2G PDR INJ 1
7.1.4.4.1.4	3400939062389	CEFEPIME MYLAN 1 G PDRE SOL INJ 1
7.1.4.4.1.5	3400939062969	CEFEPIME MYLAN 2 G PDRE SOL INJ 1
7.1.4.5	J01DF	MONOBACTAMS
7.1.4.5.1	J01DF01	AZTREONAM
7.1.4.5.1.1	3400936920859	AZACTAM 1 G PDRE SOL INJ 1
7.1.4.5.1.2	3400937515115	CAYSTON 75 MG PDRE SOL INHAL FL 84
7.1.4.6	J01DH	CARBAPENEMS
7.1.4.6.1	J01DH02	MEROPENEM
7.1.4.6.1.1	3400927996511	MEROPENEM MYLAN 1 G PDRE SOL INJ PERF FL 10
7.1.4.6.1.2	3400930041079	MEROPENEM ACTAVIS 1 G PDRE SOL INJ PERF FL 10
7.1.4.6.1.3	3400938783063	MERONEM 1 G SOL INJ 10
7.1.4.6.2	J01DH51	IMIPENEM ET INHIBITEUR ENZYME (CILASTATINE SODIQUE)
7.1.4.6.2.1	3400938337006	TIENAM 500G/500MG PDR PERF IV 1/1,15 G
7.1.4.6.2.2	3400949172733	IMIPENEM CILASTATINE MYLAN 500 MG/500 MG PDRE SOL INJ PERF FL 1/30 ML
7.1.5	J01E	SULFAMIDES ET TRIMETHOPRIME
7.1.5.1	J01EC	SULFAMIDES D'ACTION INTERMEDIAIRE
7.1.5.1.1	J01EC02	SULFADIAZINE
7.1.5.1.1.1	3400930012307	ADIAZINE 500MG CPR 20
7.1.5.2	J01EE	ASSOCIATIONS DE SULFAMIDES ET DE TRIMETHOPRIME, DERIVES INCLUS
7.1.5.2.1	J01EE01	SULFAMETHOXAZOLE ET TRIMETHOPRIME
7.1.5.2.1.1	3400930010693	BACTRIM AD CPR 20
7.1.5.2.1.2	3400931305361	BACTRIM NR ENF SUSP BUV FL 100ML 1/100 ML
7.1.5.2.1.3	3400932197040	BACTRIM FORTE CPR 10
7.1.5.2.1.4	3400934917547	COTRIMOXAZOLE TEVA 800MG/160MG CPR 10
7.1.6	J01F	MACROLIDES, LINCOSAMIDES ET STREPTOGRAMINES
7.1.6.1	J01FA	MACROLIDES
7.1.6.1.1	J01FA01	ERYTHROMYCINE
7.1.6.1.1.1	3400932021581	ERYTHROCINE 500 MG GRANULES SOL BUV SACHET 12
7.1.6.1.1.2	3400932238873	ERY 500MG CPR GE 20
7.1.6.1.1.3	3400932425549	ERY 250MG ENF GRANULES SACHET GE 24
7.1.6.1.1.4	3400932425600	ERY 125MG NR GRANULES SACHET 24
7.1.6.1.1.5	3400932495856	ERYTHROCINE 1 000 MG GRAN SUSP BUV SACHET 10
7.1.6.1.1.6	3400932499298	ERYTHROCINE 500MG CPR 20
7.1.6.1.1.7	3400933578145	EGERY 250MG GELULE 20
7.1.6.1.1.8	3400933578206	EGERY 250MG GELULE 40
7.1.6.1.2	J01FA02	SPIRAMYCINE
7.1.6.1.2.1	3400931241683	ROVAMYCINE 1,5MUI CPR 16
7.1.6.1.2.2	3400933247089	ROVAMYCINE 3MUI CPR 10
7.1.6.1.2.3	3400934359743	ROVAMYCINE 3MUI CPR 16
7.1.6.1.2.4	3400937460590	SPIRAMYCINE CRISTERS 3 M.UI CPR 10
7.1.6.1.2.5	3400937460880	SPIRAMYCINE CRISTERS 3 M.UI CPR 16
7.1.6.1.2.6	3400937461191	SPIRAMYCINE MYLAN 3 MUI CPR 10
7.1.6.1.2.7	3400937461481	SPIRAMYCINE MYLAN 3 MUI CPR 16
7.1.6.1.2.8	3400937634199	SPIRAMYCINE TEVA 3MUI CPR 10
7.1.6.1.2.9	3400937634250	SPIRAMYCINE TEVA 3MUI CPR 16
7.1.6.1.2.10	3400937634311	SPIRAMYCINE EG 3 MUI CPR 10
7.1.6.1.2.11	3400937634489	SPIRAMYCINE EG 3 MUI CPR 16
7.1.6.1.2.12	3400937634540	SPIRAMYCINE BIOGARAN 3 MUI CPR 10
7.1.6.1.2.13	3400937634601	SPIRAMYCINE BIOGARAN 3 MUI CPR 16
7.1.6.1.2.14	3400937634779	SPIRAMYCINE SANDOZ 3MUI CPR 10
7.1.6.1.2.15	3400937634830	SPIRAMYCINE SANDOZ 3MUI CPR 16
7.1.6.1.3	J01FA03	MIDECAMYCINE
7.1.6.1.3.1	3400933381073	MOSIL 400MG CPR 20
7.1.6.1.3.2	3400935601421	MOSIL 800MG PDR ORALE 20/4 G
7.1.6.1.4	J01FA06	ROXITHROMYCINE
7.1.6.1.4.1	3400932903818	RULID 150MG AD CPR 10
7.1.6.1.4.2	3400933073541	RULID 100MG CPR 10
7.1.6.1.4.3	3400933761318	RULID 150MG AD CPR 16
7.1.6.1.4.4	3400933953645	RULID 50MG CPR PR SUSP BUV 10
7.1.6.1.4.5	3400934373299	RULID 50MG CPR PR SUSP BUV 16
7.1.6.1.4.6	3400934373350	RULID 100MG CPR 16
7.1.6.1.4.7	3400936091443	ROXITHROMYCINE SANDOZ 150MG CPR 10
7.1.6.1.4.8	3400936091504	ROXITHROMYCINE SANDOZ 150MG CPR 16
7.1.6.1.4.9	3400936125605	ROXITHROMYCINE BIOGARAN 150MG CPR 10
7.1.6.1.4.10	3400936125773	ROXITHROMYCINE BIOGARAN 150MG CPR 16
7.1.6.1.4.11	3400936126145	ROXITHROMYCINE ARROW 150MG CPR 10
7.1.6.1.4.12	3400936126206	ROXITHROMYCINE ARROW 150MG CPR 16
7.1.6.1.4.13	3400936126374	ROXITHROMYCINE TEVA 150MG CPR 10
7.1.6.1.4.14	3400936126435	ROXITHROMYCINE TEVA 150MG CPR 16
7.1.6.1.4.15	3400936128965	ROXITHROMYCINE MYLAN 150MG CPR 10
7.1.6.1.4.16	3400936129276	ROXITHROMYCINE MYLAN 150MG CPR 16
7.1.6.1.4.17	3400936131576	ROXITHROMYCINE TEVA 100MG CPR 10
7.1.6.1.4.18	3400936131637	ROXITHROMYCINE TEVA 100MG CPR 16
7.1.6.1.4.19	3400936170209	ROXITHROMYCINE MYLAN 100MG CPR 10
7.1.6.1.4.20	3400936170377	ROXITHROMYCINE MYLAN 100MG CPR 16
7.1.6.1.4.21	3400936170728	ROXITHROMYCINE EG 150MG CPR 10
7.1.6.1.4.22	3400936170896	ROXITHROMYCINE EG 150MG CPR 16
7.1.6.1.4.23	3400936179424	ROXITHROMYCINE ACTAVIS 150 MG CPR 10
7.1.6.1.4.24	3400936179592	ROXITHROMYCINE ACTAVIS 150 MG CPR 16
7.1.6.1.4.25	3400936217836	ROXITHROMYCINE ZYDUS 150 MG CPR 10
7.1.6.1.4.26	3400936218086	ROXITHROMYCINE ZYDUS 150 MG CPR 16
7.1.6.1.4.27	3400936617940	ROXITHROMYCINE SANDOZ 150 MG CPR 10
7.1.6.1.4.28	3400936618022	ROXITHROMYCINE SANDOZ 150 MG CPR 16
7.1.6.1.4.29	3400937812979	ROXITHROMYCINE RANBAXY 150 MG CPR 10
7.1.6.1.4.30	3400937813051	ROXITHROMYCINE RANBAXY 150 MG CPR 16
7.1.6.1.4.31	3400937813112	ROXITHROMYCINE ZENTIVA 150 MG CPR 10
7.1.6.1.4.32	3400937813280	ROXITHROMYCINE ZENTIVA 150 MG CPR 16
7.1.6.1.5	J01FA07	JOSAMYCINE
7.1.6.1.5.1	3400932306282	JOSACINE 125MG/5ML GRANULES PR SUSP 1/60 ML
7.1.6.1.5.2	3400932306923	JOSACINE 500MG CPR 20
7.1.6.1.5.3	3400932307005	JOSACINE 250MG/5ML GRANULES PR SUSP 1/60 ML
7.1.6.1.5.4	3400932360161	JOSACINE 500MG/5ML GRANULES PR SUSP 1/60 ML
7.1.6.1.5.5	3400933941178	JOSACINE DISPERSIBLE 1000MG CPR AD DISP 10
7.1.6.1.6	J01FA09	CLARITHROMYCINE
7.1.6.1.6.1	3400926683344	CLARITHROMYCINE ABBOTT 50 MG/ML SUSP BUV 1/60 ML
7.1.6.1.6.2	3400930004371	CLARITHROMYCINE EG 500 MG CPR 5
7.1.6.1.6.3	3400930345191	CLARITHROMYCINE EG 500 MG CPR 10
7.1.6.1.6.4	3400930461327	CLARITHROMYCINE ARROW 500 MG CPR 5
7.1.6.1.6.5	3400930576151	CLARITHROMYCINE ARROW 500 MG CPR 10
7.1.6.1.6.6	3400933403119	ZECLAR 250MG CPR 10
7.1.6.1.6.7	3400933417246	CLARITHROMYCINE ABBOTT 250MG CPR 10
7.1.6.1.6.8	3400933801380	ZECLAR 500MG CPR 10
7.1.6.1.6.9	3400933828066	ZECLAR 500MG CPR 14
7.1.6.1.6.10	3400934097416	CLARITHROMYCINE ABBOTT 500MG CPR 14
7.1.6.1.6.11	3400934565458	ZECLAR 25MG/ML GRANULES PR SUSP BUV 1
7.1.6.1.6.12	3400934565519	ZECLAR 25 MG/ML SUSP BUV 1/100 ML
7.1.6.1.6.13	3400934567001	CLARITHROMYCINE ABBOTT 25 MG/ML SUSP BUV 1/100 ML
7.1.6.1.6.14	3400934785290	ZECLAR 50MG/ML GRANULES PR SUSP BUV 1
7.1.6.1.6.15	3400934785351	ZECLAR 50 MG/ML SUSP BUV 1/60 ML
7.1.6.1.6.16	3400934873621	CLARITHROMYCINE ABBOTT 500MG CPR 10
7.1.6.1.6.17	3400936553392	MONOZECLAR 500 MG CPR 5
7.1.6.1.6.18	3400936553743	MONOZECLAR 500 MG CPR 10
7.1.6.1.6.19	3400936554283	CLARITHROMYCINE MYLAN PHARMA 500 MG CPR 5
7.1.6.1.6.20	3400936554634	CLARITHROMYCINE MYLAN PHARMA 500 MG CPR 10
7.1.6.1.6.21	3400936780330	CLARITHROMYCINE RANBAXY 250MG CPR 10
7.1.6.1.6.22	3400936780569	CLARITHROMYCINE EG 250MG CPR 10
7.1.6.1.6.23	3400936860094	CLARITHROMYCINE EG 500MG CPR 10
7.1.6.1.6.24	3400936860155	CLARITHROMYCINE EG 500MG CPR 14
7.1.6.1.6.25	3400936860384	CLARITHROMYCINE RANBAXY 500MG CPR 10
7.1.6.1.6.26	3400936860445	CLARITHROMYCINE RANBAXY 500MG CPR 14
7.1.6.1.6.27	3400938086713	CLARITHROMYCINE MYLAN 250 MG CPR 10
7.1.6.1.6.28	3400938087253	CLARITHROMYCINE MYLAN 500 MG CPR 10
7.1.6.1.6.29	3400938087314	CLARITHROMYCINE MYLAN 500 MG CPR 14
