EP_ID	NAME_FULL	COUNTRY	NATIONAL_PARTY	GROUPE_ID	GENDER	BIRTHDATE	GEOSIZE	POP16	POP16_PERCENTAGE	GDP_BILLIONS	LANGUAGES	POLITICAL_SYS	NB_SEATS_IN_EU	CURRENCY	SCHENGEN_MEMBER	SCHENGEN_MEMBER_SINCE	EU_MEMBER_SINCE
1250041	Franc BOGOVIČ	Slovenia	Slovenska ljudska stranka	PPE	M	1963-02-02 00:00:00	20273	2064188	0.4	40	['20 Slovenian']	parliamentary republic	8	Euro	Yes	2007	2004
1250051	Javier NART	Spain	Ciudadanos – Partido de la Ciudadanía	ALDE	M	1947-08-19 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250061	Francesc GAMBÚS	Spain	Unió Democràtica de Catalunya	PPE	M	1974-05-21 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250062	Francesc GAMBÚS	Spain	-	PPE	M	1974-05-21 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250121	Daniel BUDA	Romania	Partidul Democrat-Liberal	PPE	M	1970-01-11 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1250122	Daniel BUDA	Romania	Partidul Naţional Liberal	PPE	M	1970-01-11 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1250131	Momchil NEKOV	Bulgaria	Bulgarian Socialist Party	S&D	M	1986-05-13 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1250161	Claudia SCHMIDT	Austria	Österreichische Volkspartei	PPE	F	1963-04-26 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250181	Eugen FREUND	Austria	Sozialdemokratische Partei Österreichs	S&D	M	1951-04-15 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250191	Cora van NIEUWENHUIZEN	Netherlands	Volkspartij voor Vrijheid en Democratie	ALDE	F	1963-06-12 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250201	Paul TANG	Netherlands	Partij van de Arbeid	S&D	M	1967-04-23 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250211	Agnes JONGERIUS	Netherlands	Partij van de Arbeid	S&D	F	1960-11-04 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250221	Matthijs van MILTENBURG	Netherlands	Democraten 66	ALDE	M	1972-04-02 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250231	Anja HAZEKAMP	Netherlands	Partij voor de Dieren	GUE/NGL	F	1968-01-21 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250241	Barbara KAPPEL	Austria	Freiheitliche Partei Österreichs	ENF	F	1965-02-16 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250242	Barbara KAPPEL	Austria	Freiheitliche Partei Österreichs	NI	F	1965-02-16 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250251	Marcel de GRAAFF	Netherlands	Partij voor de Vrijheid	ENF	M	1962-04-07 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250252	Marcel de GRAAFF	Netherlands	Partij voor de Vrijheid	NI	M	1962-04-07 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250261	Angelika MLINAR	Austria	NEOS – Das Neue Österreich	ALDE	F	1970-06-29 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1250271	Esteban GONZÁLEZ PONS	Spain	Partido Popular	PPE	M	1964-08-21 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250281	Olaf STUGER	Netherlands	Partij voor de Vrijheid	ENF	M	1969-05-03 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250282	Olaf STUGER	Netherlands	Partij voor de Vrijheid	NI	M	1969-05-03 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250291	Hans JANSEN	Netherlands	Partij voor de Vrijheid	NI	M	1942-11-17 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250301	Annie SCHREIJER-PIERIK	Netherlands	Christen Democratisch Appèl	PPE	F	1953-02-17 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250311	Pablo IGLESIAS	Spain	PODEMOS	GUE/NGL	M	1978-10-17 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250321	Ramón Luis VALCÁRCEL SISO	Spain	Partido Popular	PPE	M	1954-11-16 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250331	Teresa RODRIGUEZ-RUBIO	Spain	PODEMOS	GUE/NGL	F	1981-09-18 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250351	Lola SÁNCHEZ CALDENTEY	Spain	PODEMOS	GUE/NGL	F	1978-03-17 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250361	Pablo ECHENIQUE	Spain	PODEMOS	GUE/NGL	M	1978-08-28 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250371	Anne-Marie MINEUR	Netherlands	Socialistische Partij	GUE/NGL	F	1967-05-14 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1250381	Maite PAGAZAURTUNDÚA RUIZ	Spain	Unión, Progreso y Democracia	ALDE	F	1965-02-11 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250391	Fernando MAURA BARANDIARÁN	Spain	Unión, Progreso y Democracia	ALDE	M	1955-04-30 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250392	Fernando MAURA BARANDIARÁN	Spain	Delegación Ciudadanos Europeos	ALDE	M	1955-04-30 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250401	Beatriz BECERRA BASTERRECHEA	Spain	Unión, Progreso y Democracia	ALDE	F	1966-11-14 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250402	Beatriz BECERRA BASTERRECHEA	Spain	-	ALDE	F	1966-11-14 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250403	Beatriz BECERRA BASTERRECHEA	Spain	Independiente	ALDE	F	1966-11-14 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250411	Soledad CABEZÓN RUIZ	Spain	Partido Socialista Obrero Español	S&D	F	1973-09-01 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250421	Javi LÓPEZ	Spain	Partit dels Socialistes de Catalunya	S&D	M	1985-11-11 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250431	Inmaculada RODRÍGUEZ-PIÑERO FERNÁNDEZ	Spain	Partido Socialista Obrero Español	S&D	F	1958-01-07 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250441	José BLANCO LÓPEZ	Spain	Partido Socialista Obrero Español	S&D	M	1962-02-06 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250451	Clara Eugenia AGUILERA GARCÍA	Spain	Partido Socialista Obrero Español	S&D	F	1964-01-03 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250461	Jonás FERNÁNDEZ	Spain	Partido Socialista Obrero Español	S&D	M	1979-01-08 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250471	Paloma LÓPEZ BERMEJO	Spain	Izquierda Unida	GUE/NGL	F	1962-02-20 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250481	Marina ALBIOL GUZMÁN	Spain	Izquierda Unida	GUE/NGL	F	1982-12-15 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250491	Maria Lidia SENRA RODRÍGUEZ	Spain	Alternativa galega de esquerda en Europa	GUE/NGL	F	1958-06-14 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250501	Ángela VALLINA	Spain	Izquierda Unida	GUE/NGL	F	1959-07-06 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250511	Josu JUARISTI ABAUNZ	Spain	EH BILDU	GUE/NGL	M	1964-03-04 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250521	Juan Carlos GIRAUTA VIDAL	Spain	Ciudadanos – Partido de la Ciudadanía	ALDE	M	1961-03-12 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250531	Jordi Vicent SEBASTIA TALAVERA	Spain	COMPROMIS	Verts/ALE	M	1966-11-23 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1250611	Kostas CHRYSOGONOS	Greece	Coalition of the Radical Left	GUE/NGL	M	1961-06-27 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250621	Georgios KATROUGKALOS	Greece	Coalition of the Radical Left	GUE/NGL		1963-03-27 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250631	Georgios KYRTSOS	Greece	Nea Demokratia	PPE	M	1952-06-04 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250641	Maria SPYRAKI	Greece	Nea Demokratia	PPE	F	1965-09-11 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250651	Elissavet VOZEMBERG-VRIONIDI	Greece	Nea Demokratia	PPE	F	1956-09-14 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250671	Theodoros ZAGORAKIS	Greece	Nea Demokratia	PPE	M	1971-10-27 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250681	Manolis KEFALOGIANNIS	Greece	Nea Demokratia	PPE	M	1959-05-24 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250691	Notis MARIAS	Greece	Independent Greeks	ECR	M	1957-04-05 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250692	Notis MARIAS	Greece	Independent	ECR	M	1957-04-05 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250693	Notis MARIAS	Greece	Greece-The Alternative Road	ECR	M	1957-04-05 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250701	Lampros FOUNTOULIS	Greece	Popular Association – Golden Dawn	NI	M	1961-01-23 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250711	Georgios EPITIDEIOS	Greece	Popular Association – Golden Dawn	NI	M	1953-03-02 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250721	Eleftherios SYNADINOS	Greece	Popular Association – Golden Dawn	NI	M	1955-07-06 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250901	Sotirios ZARIANOPOULOS	Greece	Communist Party of Greece	NI	M	1961-02-16 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250911	Sofia SAKORAFA	Greece	Coalition of the Radical Left	GUE/NGL	F	1957-04-29 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250912	Sofia SAKORAFA	Greece	Independent	GUE/NGL	F	1957-04-29 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250921	Kostadinka KUNEVA	Greece	Coalition of the Radical Left	GUE/NGL	F	1964-09-28 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250931	Konstantinos PAPADAKIS	Greece	Communist Party of Greece	NI	M	1975-04-18 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1250991	Liliana RODRIGUES	Portugal	Partido Socialista	S&D	F	1973-04-13 00:00:00	92226	10341330	2	185	['17 Portuguese']	semi-presidential republic	21	Euro	Yes	1995	1986
1251001	Miguel VIEGAS	Portugal	Partido Comunista Português	GUE/NGL	M	1969-06-27 00:00:00	92226	10341330	2	185	['17 Portuguese']	semi-presidential republic	21	Euro	Yes	1995	1986
1251011	José Inácio FARIA	Portugal	Partido da Terra	PPE	M	1962-03-13 00:00:00	92226	10341330	2	185	['17 Portuguese']	semi-presidential republic	21	Euro	Yes	1995	1986
1251012	José Inácio FARIA	Portugal	Partido da Terra	ALDE	M	1962-03-13 00:00:00	92226	10341330	2	185	['17 Portuguese']	semi-presidential republic	21	Euro	Yes	1995	1986
1251031	Patricija ŠULIN	Slovenia	Slovenska demokratska stranka	PPE	F	1965-11-25 00:00:00	20273	2064188	0.4	40	['20 Slovenian']	parliamentary republic	8	Euro	Yes	2007	2004
1251041	Romana TOMC	Slovenia	Slovenska demokratska stranka	PPE	F	1965-11-02 00:00:00	20273	2064188	0.4	40	['20 Slovenian']	parliamentary republic	8	Euro	Yes	2007	2004
1251051	Helga STEVENS	Belgium	Nieuw-Vlaamse Alliantie	ECR	F	1968-08-09 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1251071	Claude ROLIN	Belgium	Centre Démocrate Humaniste	PPE	M	1957-05-26 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1251081	Louis IDE	Belgium	Nieuw-Vlaamse Alliantie	ECR		1973-07-03 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1251091	Eva KAILI	Greece	Panhellenic Socialist Movement - Olive Tree	S&D	F	1978-10-26 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1251101	Nikos ANDROULAKIS	Greece	Panhellenic Socialist Movement - Olive Tree	S&D	M	1979-02-07 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1251121	Giorgos GRAMMATIKAKIS	Greece	The River	S&D	M	1939-05-21 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1251131	Miltiadis KYRKOS	Greece	The River	S&D	M	1959-04-01 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1251281	Iskra MIHAYLOVA	Bulgaria	Movement for Rights and Freedoms	ALDE	F	1957-09-07 00:00:00	110370	7153784	1.4	47	['5 Bulgarian']	parliamentary republic	17	BGN	No	-	2007
1251921	Curzio MALTESE	Italy	Lista Tsipras-L'Altra Europa	GUE/NGL	M	1959-03-30 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1251931	Eleonora FORENZA	Italy	Lista Tsipras-L'Altra Europa	GUE/NGL	F	1976-11-10 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1252141	Bronis ROPĖ	Lithuania	Lietuvos valstiečių ir žaliųjų sąjunga	Verts/ALE	M	1955-04-14 00:00:00	65286	2888558	0.6	39	['15 Lithuanian']	parliamentary republic	11	Euro	Yes	2007	2004
1252371	Marco ZULLO	Italy	Movimento 5 Stelle	EFDD	M	1978-10-29 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1256701	Massimiliano SALINI	Italy	Unione di Centro	PPE	M	1973-03-11 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1256702	Massimiliano SALINI	Italy	Forza Italia	PPE	M	1973-03-11 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1256841	Philippe LOISEAU	France	Front national	ENF	M	1957-11-24 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1256842	Philippe LOISEAU	France	Front national	NI	M	1957-11-24 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1257061	Jiří POSPÍŠIL	Czech Republic	TOP 09 a Starostové	PPE	M	1975-11-24 00:00:00	78868	10553 843	2.1	174	['Czech']	parliamentary republic	21	CZK	Yes	2007	2004
1259971	Javier COUSO PERMUY	Spain	Izquierda Unida	GUE/NGL	M	1968-11-08 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1273301	Tania GONZÁLEZ PEÑAS	Spain	PODEMOS	GUE/NGL	F	1982-10-18 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1285881	Linnéa ENGSTRÖM	Sweden	Miljöpartiet de gröna	Verts/ALE	F	1981-04-02 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1287171	Sander LOONES	Belgium	Nieuw-Vlaamse Alliantie	ECR	M	1979-01-26 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1290731	Urmas PAET	Estonia	Eesti Reformierakond	ALDE	M	1974-04-20 00:00:00	45227	1315944	0.3	21	['9 Estonian']	parliamentary republic	6	Euro	Yes	2007	2004
1291641	Tom VANDENKENDELAERE	Belgium	Christen-Democratisch & Vlaams	PPE	M	1984-09-02 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1292561	Emilian PAVEL	Romania	Partidul Social Democrat	S&D	M	1983-10-25 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1294071	Enrique CALVET CHAMBON	Spain	Unión, Progreso y Democracia	ALDE	M	1950-10-28 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1294072	Enrique CALVET CHAMBON	Spain	Independiente	ALDE	M	1950-10-28 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1301001	Hilde VAUTMANS	Belgium	Open Vlaamse Liberalen en Democraten	ALDE	F	1972-05-02 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1308331	Stelios KOULOGLOU	Greece	Coalition of the Radical Left	GUE/NGL	M	1953-02-27 00:00:00	131957	10750000	2.1	176	['7 Greek']	parliamentary republic	21	Euro	Yes	2000	1981
1310511	Damiano ZOFFOLI	Italy	Partito Democratico	S&D	M	1960-07-17 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1315071	Miguel URBÁN CRESPO	Spain	PODEMOS	GUE/NGL	M	1980-03-26 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1317491	Estefanía TORRES MARTÍNEZ	Spain	PODEMOS	GUE/NGL	F	1982-04-27 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1317501	Mihai ŢURCANU	Romania	Partidul Naţional Liberal	PPE	M	1975-11-02 00:00:00	238397	19710000	3.81	170	['18 Romanian']	semi-presidential republic	32	RON	No	-	2007
1323661	Pirkko RUOHONEN-LERNER	Finland	Perussuomalaiset	ECR	F	1957-02-06 00:00:00	338440	5487308	1.1	214	['10 Finnish', '22 Swedish']	parliamentary republic	13	Euro	Yes	2001	1995
1329251	Edward CZESAK	Poland	Prawo i Sprawiedliwość	ECR	M	1951-02-22 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1333161	Karoline GRASWANDER-HAINZ	Austria	Sozialdemokratische Partei Österreichs	S&D	F	1974-02-02 00:00:00	83879	8690076	2.2	349	['2 German']	federal parliamentary republic	18	Euro	Yes	2007	1995
1333261	Stefano MAULLU	Italy	Forza Italia	PPE	M	1962-03-15 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1342431	Jasenko SELIMOVIC	Sweden	Liberalerna	ALDE	M	1968-04-17 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1354901	Xabier BENITO ZILUAGA	Spain	PODEMOS	GUE/NGL	M	1988-05-23 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1354911	María Teresa GIMÉNEZ BARBAT	Spain	Unión, Progreso y Democracia	ALDE	F	1955-06-04 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1354912	María Teresa GIMÉNEZ BARBAT	Spain	-	ALDE	F	1955-06-04 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1355401	Czesław HOC	Poland	Prawo i Sprawiedliwość	ECR	M	1954-02-22 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1355411	Sławomir KŁOSOWSKI	Poland	Prawo i Sprawiedliwość	ECR	M	1964-02-21 00:00:00	312679	37967209	7.4	424	['16 Polish']	parliamentary republic	51	PLN	Yes	2007	2004
1362361	João PIMENTA LOPES	Portugal	Partido Comunista Português	GUE/NGL	M	1980-04-12 00:00:00	92226	10341330	2	185	['17 Portuguese']	semi-presidential republic	21	Euro	Yes	1995	1986
1830221	Lieve WIERINCK	Belgium	Open Vlaamse Liberalen en Democraten	ALDE	F	1957-07-03 00:00:00	30528	11311117	1.7	422	['4 Dutch', '3 French', '2 German']	federal parliamentary constitutional monarchy	21	Euro	Yes	1995	1958
1833381	Jakop DALUNDE	Sweden	Miljöpartiet de gröna	Verts/ALE	M	1984-02-02 00:00:00	438574	9851017	1.9	462	['22 Swedish']	parliamentary constitutional monarchy	20	SEK	Yes	2001	1995
1837931	Angelo CIOCCA	Italy	Lega Nord	ENF	M	1975-06-28 00:00:00	302073	60665551	11.9	1672	['13 Italian']	parliamentary republic	73	Euro	Yes	1997	1958
1853401	Ivica TOLIĆ	Croatia	Hrvatska demokratska zajednica	PPE	M	1968-09-01 00:00:00	56594	4190669	0.8	45	['6 Croatian']	parliamentary republic	11	HRK	No	-	2013
1853411	Željana ZOVKO	Croatia	Hrvatska demokratska zajednica	PPE	F	1970-03-25 00:00:00	56594	4190669	0.8	45	['6 Croatian']	parliamentary republic	11	HRK	No	-	2013
1856191	Tiemo WÖLKEN	Germany	Sozialdemokratische Partei Deutschlands	S&D	M	1985-12-05 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1856281	John PROCTER	United Kingdom	Conservative Party	ECR	M		248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1856371	Alex MAYER	United Kingdom	Labour Party	S&D	F	1981-06-02 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1859741	Jordi SOLÉ	Spain	Esquerra Republicana de Catalunya	Verts/ALE	M	1976-10-26 00:00:00	505944	46445828	9.1	1114	['21 Spanish']	parliamentary constitutional monarchy	54	Euro	Yes	1995	1986
1868841	Arndt KOHN	Germany	Sozialdemokratische Partei Deutschlands	S&D	M	1980-09-03 00:00:00	357376	82175684	16.1	3134	['2 German']	federal parliamentary republic	96	Euro	Yes	1995	1958
1882541	Patricia LALONDE	France	Union des Démocrates et Indépendants	ALDE	F	1952-08-28 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1884451	André ELISSEN	Netherlands	Partij voor de Vrijheid	ENF	M	1960-02-12 00:00:00	41542	16979120	3.3	697	['4 Dutch']	parliamentary constitutional monarchy	26	Euro	Yes	1995	1958
1886221	Rupert MATTHEWS	United Kingdom	Conservative Party	ECR	M	1961-12-05 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1886231	John FLACK	United Kingdom	Conservative Party	ECR	M	1957-01-03 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1886241	Wajid KHAN	United Kingdom	Labour Party	S&D	M	1979-10-15 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1886361	John HOWARTH	United Kingdom	Labour Party	S&D	M	1958-10-31 00:00:00	248528	65382556	12.8	2367	['1 English']	parliamentary constitutional monarchy	73	GBP	No	-	1973
1887181	Christelle LECHEVALIER	France	Front national	ENF	F	1968-09-27 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
1887211	Marie-Pierre VIEU	France	Front de Gauche	GUE/NGL	F	1967-02-01 00:00:00	633187	66759950	13.1	2225	['3 French']	semi-presidential republic	74	Euro	Yes	1995	1958
